file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/RngNextIntInRangeBenchmark.java,org.apache.commons.rng.examples.jmh.core.RngNextIntInRangeBenchmark$Source,innerclass,10,8,1,3,0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,28,1,0,0,0,0,12,0,7,0,3,1,0,0,0,24,9,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/RngNextIntInRangeBenchmark.java,org.apache.commons.rng.examples.jmh.core.RngNextIntInRangeBenchmark,class,16,9,21,5,15,0.0,0.0,6,1,5,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,217,5,3,0,0,0,3,14,12,2,9,1,0,10,0,71,1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/RngNextIntInRangeBenchmark.java,org.apache.commons.rng.examples.jmh.core.RngNextIntInRangeBenchmark$IntRange,innerclass,2,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,8,0,0,0,1,0,0,0,0,38,9,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/RngNextIntInRangeBenchmark.java,org.apache.commons.rng.examples.jmh.core.RngNextIntInRangeBenchmark$LemirePow2,innerclass,1,6,4,2,1,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,1,0,0,0,1,1,0,0,23,2,1,1,0,4,0,9,7,6,5,2,0,0,0,30,8,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/NextDoubleGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.NextDoubleGenerationPerformance,class,5,3,3,2,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,1,0,47,1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/NextDoubleGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.NextDoubleGenerationPerformance$Sources,innerclass,4,1,2,1,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/NextIntGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.NextIntGenerationPerformance$Sources,innerclass,4,1,2,1,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/NextIntGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.NextIntGenerationPerformance,class,5,4,3,3,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,1,0,0,1,0,49,1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/NextFloatGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.NextFloatGenerationPerformance$Sources,innerclass,4,1,2,1,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/NextFloatGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.NextFloatGenerationPerformance,class,5,3,3,2,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,1,0,47,1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/BaselineGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.BaselineGenerationPerformance,class,12,16,1,15,0,1.0,1.0,8,0,8,0,0,0,8,0,0,0,10,3,0,7,0,3,3,0,6,54,0,8,0,0,0,8,16,18,0,19,1,0,0,0,180,1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/FloatingPointGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.FloatingPointGenerationPerformance,class,8,8,1,4,28,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,40,8,0,0,0,4,3,21,0,14,0,0,0,1,0,40,1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/FloatingPointGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.FloatingPointGenerationPerformance$LongSource,innerclass,1,2,1,2,0,1.0,1.0,2,0,2,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,1,14,2,0,0,0,11,0,12,8,10,3,0,0,0,0,48,9,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/BaselineSources.java,org.apache.commons.rng.examples.jmh.core.BaselineSources,class,6,4,1,4,1,0.33333334,0.33333334,3,0,2,0,1,0,3,1,0,0,3,1,0,3,0,0,1,0,2,18,1,0,0,0,0,44,0,4,0,4,1,0,0,0,98,1025,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/BaselineUtils.java,org.apache.commons.rng.examples.jmh.core.BaselineUtils$BaselineNextInt,innerclass,1,2,2,0,0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,31,26,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/BaselineUtils.java,org.apache.commons.rng.examples.jmh.core.BaselineUtils$BaselineNextLong,innerclass,1,2,2,0,0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,31,26,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/BaselineUtils.java,org.apache.commons.rng.examples.jmh.core.BaselineUtils$BaselineNextBoolean,innerclass,1,1,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,26,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/BaselineUtils.java,org.apache.commons.rng.examples.jmh.core.BaselineUtils,class,8,7,7,0,21,0.0,0.0,7,6,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,98,6,0,0,0,0,0,0,0,0,0,0,0,7,0,23,17,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/BaselineUtils.java,org.apache.commons.rng.examples.jmh.core.BaselineUtils$BaselineNextFloat,innerclass,1,1,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,26,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/BaselineUtils.java,org.apache.commons.rng.examples.jmh.core.BaselineUtils$BaselineNextDouble,innerclass,1,1,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,26,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/BaselineUtils.java,org.apache.commons.rng.examples.jmh.core.BaselineUtils$DefaultProvider,innerclass,2,9,1,0,36,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,6,0,0,0,0,0,0,0,40,1034,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/BaselineUtils.java,org.apache.commons.rng.examples.jmh.core.BaselineUtils$BaselineNextBytes,innerclass,2,4,2,0,0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,13,0,2,0,0,0,0,1,4,0,3,1,0,0,0,35,26,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/NextLongGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.NextLongGenerationPerformance,class,5,4,3,3,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,1,0,0,1,0,48,1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/NextLongGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.NextLongGenerationPerformance$Sources,innerclass,4,1,2,1,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/NextBooleanGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.NextBooleanGenerationPerformance,class,5,3,3,2,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,1,0,47,1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/core/NextBooleanGenerationPerformance.java,org.apache.commons.rng.examples.jmh.core.NextBooleanGenerationPerformance$Sources,innerclass,4,1,2,1,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/RandomSourceValues.java,org.apache.commons.rng.examples.jmh.RandomSourceValues,class,4,2,1,1,0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,10,1,0,0,0,0,43,0,1,0,2,0,0,0,0,56,1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/GeometricSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.GeometricSamplersPerformance,class,10,2,1,2,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,38,2,0,0,0,0,3,5,0,0,1,0,0,2,0,40,1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/GeometricSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.GeometricSamplersPerformance$GeometricDiscreteInverseCumulativeProbabilityFunction,innerclass,1,2,1,3,0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,4,9,1,0,0,0,0,0,2,1,2,1,0,0,0,0,23,10,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/GeometricSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.GeometricSamplersPerformance$Sources,innerclass,10,3,1,5,0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,4,20,1,0,0,0,0,8,0,5,0,7,1,0,0,0,46,9,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$BoundedKempSmallMeanPoissonSampler,innerclass,2,6,1,3,0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,4,0,0,4,0,0,4,0,2,31,2,1,2,0,0,0,4,9,2,7,2,0,0,0,68,8,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$KempSmallMeanPoissonSamplerP50,innerclass,3,13,1,4,0,1.0,1.0,4,0,1,2,0,1,2,0,0,0,8,2,0,8,0,0,8,0,1,65,6,3,2,0,0,0,10,21,8,12,2,0,0,0,125,8,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$KempSmallMeanPoissonSamplerGuideTable,innerclass,5,21,1,8,0,1.0,1.0,7,0,1,5,0,1,2,0,0,0,7,1,0,7,0,0,5,0,2,82,7,5,3,0,3,2,38,23,16,16,2,0,0,0,187,8,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$Sources$DiscreteSamplerFactory,interface,1,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$KempSmallMeanPoissonSamplerBinarySearch,innerclass,5,14,1,5,2,1.0,1.0,4,0,1,2,0,1,2,0,0,0,6,1,0,6,0,0,4,0,2,66,6,3,1,0,2,0,31,21,11,14,3,0,0,0,128,8,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$Sources,innerclass,7,12,1,4,0,0.5,1.0,4,0,4,0,0,0,4,0,0,0,6,0,0,6,0,0,0,0,2,89,3,0,0,0,0,27,0,11,0,7,1,8,1,0,57,9,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$Sources$Anonymous8,anonymous,2,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$Sources$Anonymous7,anonymous,3,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$Sources$Anonymous6,anonymous,2,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance,class,10,4,1,5,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,380,4,0,0,0,0,3,5,0,0,1,0,0,7,0,43,1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$Sources$Anonymous5,anonymous,2,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$Sources$Anonymous4,anonymous,2,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$TinyMeanPoissonSampler,innerclass,3,7,1,3,0,1.0,1.0,3,0,1,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,1,26,2,1,1,0,3,1,7,5,4,4,1,0,0,0,73,8,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-rng/commons-rng-examples/examples-jmh/src/main/java/org/apache/commons/rng/examples/jmh/sampling/distribution/PoissonSamplersPerformance.java,org.apache.commons.rng.examples.jmh.sampling.distribution.PoissonSamplersPerformance$Means,innerclass,2,1,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,8,0,0,0,1,0,0,0,0,24,9,0
