file,class,method,variable,usage
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TDistributionTest.java,org.apache.commons.statistics.distribution.TDistributionTest,testParameterAccessors/0,dist,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TDistributionTest.java,org.apache.commons.statistics.distribution.TDistributionTest,testCumulativeProbablilityExtremes/0,dist,3
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TDistributionTest.java,org.apache.commons.statistics.distribution.TDistributionTest,testCumulativeProbablilityExtremes/0,i,3
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,testGetUpperBound/0,distribution,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,testGetLowerBound/0,distribution,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,makeInverseCumulativeTestPoints/0,points2,3
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,makeInverseCumulativeTestPoints/0,points,2
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,testMoments/0,dist,9
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,makeCumulativeTestValues/0,area,8
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,makeCumulativeTestValues/0,third,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,makeCumulativeTestValues/0,left,4
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,testParameterAccessors/0,x,2
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,testParameterAccessors/0,dist,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,makeInverseCumulativeTestValues/0,points2,3
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,makeInverseCumulativeTestValues/0,points,2
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"updateCounts/3[double,long[],double[]]",counts,4
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"updateCounts/3[double,long[],double[]]",quartiles,3
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"updateCounts/3[double,long[],double[]]",value,3
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertRelativelyEquals/3[double,double,double]",actual,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertRelativelyEquals/3[double,double,double]",expected,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertRelativelyEquals/3[double,double,double]",relativeError,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/4[java.lang.String,double[],double[],double]",msg,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/4[java.lang.String,double[],double[],double]",failure,2
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/4[java.lang.String,double[],double[],double]",expected,5
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/4[java.lang.String,double[],double[],double]",i,7
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/4[java.lang.String,double[],double[],double]",tolerance,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/4[java.lang.String,double[],double[],double]",observed,4
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/4[java.lang.String,double[],double[],double]",out,14
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[int[],double[],long[],double]",values,3
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[int[],double[],long[],double]",expected,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[int[],double[],long[],double]",alpha,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[int[],double[],long[],double]",i,4
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[int[],double[],long[],double]",observed,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[int[],double[],long[],double]",labels,2
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/3[double[],long[],double]",expected,2
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/3[double[],long[],double]",alpha,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/3[double[],long[],double]",i,4
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/3[double[],long[],double]",observed,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/3[double[],long[],double]",labels,3
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/3[double,double,double]",actual,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/3[double,double,double]",expected,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/3[double,double,double]",delta,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[java.lang.String[],double[],long[],double]",valueLabels,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[java.lang.String[],double[],long[],double]",df,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[java.lang.String[],double[],long[],double]",expected,5
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[java.lang.String[],double[],long[],double]",alpha,2
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[java.lang.String[],double[],long[],double]",i,5
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[java.lang.String[],double[],long[],double]",chiSquareTest,5
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[java.lang.String[],double[],long[],double]",msgBuffer,17
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertChiSquareAccept/4[java.lang.String[],double[],long[],double]",observed,4
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"eliminateZeroMassPoints/2[int[],double[]]",newPoints,2
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"eliminateZeroMassPoints/2[int[],double[]]",densityValues,7
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"eliminateZeroMassPoints/2[int[],double[]]",i,9
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"eliminateZeroMassPoints/2[int[],double[]]",j,3
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"eliminateZeroMassPoints/2[int[],double[]]",positiveMassCount,7
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"eliminateZeroMassPoints/2[int[],double[]]",newValues,2
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"eliminateZeroMassPoints/2[int[],double[]]",densityPoints,2
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,getDistributionQuartiles/1[org.apache.commons.statistics.distribution.ContinuousDistribution],quantiles,4
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,getDistributionQuartiles/1[org.apache.commons.statistics.distribution.ContinuousDistribution],distribution,3
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/3[double[],double[],double]",expected,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/3[double[],double[],double]",tolerance,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/3[double[],double[],double]",observed,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertRelativelyEquals/4[java.lang.String,double,double,double]",msg,4
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertRelativelyEquals/4[java.lang.String,double,double,double]",actual,6
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertRelativelyEquals/4[java.lang.String,double,double,double]",absError,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertRelativelyEquals/4[java.lang.String,double,double,double]",expected,8
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertRelativelyEquals/4[java.lang.String,double,double,double]",relativeError,3
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/4[java.lang.String,double,double,double]",msg,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/4[java.lang.String,double,double,double]",actual,3
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/4[java.lang.String,double,double,double]",expected,2
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,"assertEquals/4[java.lang.String,double,double,double]",delta,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/UniformContinuousDistributionTest.java,org.apache.commons.statistics.distribution.UniformContinuousDistributionTest,testGetLowerBound/0,distribution,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/UniformContinuousDistributionTest.java,org.apache.commons.statistics.distribution.UniformContinuousDistributionTest,testInverseCumulativeDistribution/0,dist,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/UniformContinuousDistributionTest.java,org.apache.commons.statistics.distribution.UniformContinuousDistributionTest,testMoments/0,dist,9
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/UniformContinuousDistributionTest.java,org.apache.commons.statistics.distribution.UniformContinuousDistributionTest,testGetUpperBound/0,distribution,1
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/UniformContinuousDistributionTest.java,org.apache.commons.statistics.distribution.UniformContinuousDistributionTest,makeDensityTestValues/0,d,10
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/BetaDistributionTest.java,org.apache.commons.statistics.distribution.BetaDistributionTest,testCumulative/0,x,25
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/BetaDistributionTest.java,org.apache.commons.statistics.distribution.BetaDistributionTest,testMoments/0,tol,4
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/BetaDistributionTest.java,org.apache.commons.statistics.distribution.BetaDistributionTest,testMoments/0,dist,6
